Timestamp,Action,Ticket,Symbol,Side,Volume,Price,SL,TP,Comment,Status,Details
2025-12-05 22:56:23,PLACE,545846775,ETHUSD,sell,0.1,3035.59,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686113, order=545846775, volume=0.1, price=3035.59, bid=3035.59, ask=3040.49, comment='Request executed', request_id=3402006562, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.59, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:28,PLACE,545846776,ETHUSD,sell,0.1,3035.59,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686114, order=545846776, volume=0.1, price=3035.59, bid=3035.59, ask=3040.49, comment='Request executed', request_id=3402006563, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.59, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:33,PLACE,545846784,ETHUSD,sell,0.1,3035.59,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686122, order=545846784, volume=0.1, price=3035.59, bid=3035.59, ask=3040.49, comment='Request executed', request_id=3402006564, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.59, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:38,PLACE,545846790,ETHUSD,sell,0.1,3035.59,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686128, order=545846790, volume=0.1, price=3035.59, bid=3035.59, ask=3040.49, comment='Request executed', request_id=3402006565, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.59, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:43,PLACE,545846802,ETHUSD,sell,0.1,3035.59,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686140, order=545846802, volume=0.1, price=3035.59, bid=3035.59, ask=3040.49, comment='Request executed', request_id=3402006566, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.59, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:48,PLACE,545846805,ETHUSD,sell,0.1,3035.27,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686143, order=545846805, volume=0.1, price=3035.27, bid=3035.27, ask=3040.17, comment='Request executed', request_id=3402006567, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.27, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:53,PLACE,545846811,ETHUSD,sell,0.1,3035.43,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686149, order=545846811, volume=0.1, price=3035.43, bid=3035.43, ask=3040.33, comment='Request executed', request_id=3402006568, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.43, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:56:58,PLACE,545846821,ETHUSD,sell,0.1,3035.42,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686159, order=545846821, volume=0.1, price=3035.42, bid=3035.42, ask=3040.32, comment='Request executed', request_id=3402006569, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.42, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 22:57:03,PLACE,545846823,ETHUSD,sell,0.1,3035.42,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686161, order=545846823, volume=0.1, price=3035.42, bid=3035.42, ask=3040.32, comment='Request executed', request_id=3402006570, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='ETHUSD', volume=0.1, price=3035.42, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:08,PLACE,545846981,BTCUSD,sell,0.1,89610.65,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686327, order=545846981, volume=0.1, price=89610.65, bid=89610.65, ask=89660.65, comment='Request executed', request_id=3402006571, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89610.65, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
