Trade_Log_Entry
"Entry: SELL @ 2025-11-01 07:19:30 at 102056.35000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 07:19:45 (Entry: 102056.35000, Close: 101848.25000) - PROFIT"
"Entry: SELL @ 2025-11-01 07:19:45 at 101848.25000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 07:20:00 (Entry: 101848.25000, Close: 102297.15000) - LOSS"
"Entry: SELL @ 2025-11-01 07:20:00 at 102297.15000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 07:20:15 (Entry: 102297.15000, Close: 102349.85000) - LOSS"
"Entry: SELL @ 2025-11-01 08:10:30 at 102413.85000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 08:10:45 (Entry: 102413.85000, Close: 102400.35000) - PROFIT"
"Entry: SELL @ 2025-11-01 08:11:30 at 102421.15000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 08:11:45 (Entry: 102421.15000, Close: 102270.05000) - PROFIT"
"Entry: SELL @ 2025-11-01 09:00:15 at 102193.05000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 09:00:45 (Entry: 102193.05000, Close: 102208.25000) - LOSS"
"Entry: SELL @ 2025-11-01 09:01:00 at 102296.05000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 09:01:15 (Entry: 102296.05000, Close: 102344.05000) - LOSS"
"Entry: SELL @ 2025-11-01 09:13:15 at 102084.25000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 09:13:30 (Entry: 102084.25000, Close: 102019.95000) - PROFIT"
"Entry: SELL @ 2025-11-01 12:11:15 at 104698.65000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 12:11:30 (Entry: 104698.65000, Close: 104389.95000) - PROFIT"
"Entry: SELL @ 2025-11-01 12:11:45 at 104421.05000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 12:12:00 (Entry: 104421.05000, Close: 104476.05000) - LOSS"
"Entry: SELL @ 2025-11-01 12:12:15 at 104648.45000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 12:12:30 (Entry: 104648.45000, Close: 104676.75000) - LOSS"
"Entry: SELL @ 2025-11-01 17:09:45 at 95617.35000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 17:10:00 (Entry: 95617.35000, Close: 95592.75000) - PROFIT"
"Entry: SELL @ 2025-11-01 17:10:30 at 95590.05000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 17:10:45 (Entry: 95590.05000, Close: 95493.75000) - PROFIT"
"Entry: SELL @ 2025-11-01 20:03:45 at 92449.85000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 20:04:00 (Entry: 92449.85000, Close: 92365.65000) - PROFIT"
"Entry: SELL @ 2025-11-01 20:04:45 at 92313.25000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 20:05:00 (Entry: 92313.25000, Close: 92398.35000) - LOSS"
"Entry: SELL @ 2025-11-01 20:10:30 at 92153.85000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 20:10:45 (Entry: 92153.85000, Close: 92008.65000) - PROFIT"
"Entry: SELL @ 2025-11-01 20:15:15 at 91713.45000 (Magic: 20240902)"
"Close: TP hit at 2025-11-01 20:15:30 (Entry: 91713.45000, Close: 91572.75000) - PROFIT"
"Entry: SELL @ 2025-11-01 23:06:15 at 86341.15000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 23:06:30 (Entry: 86341.15000, Close: 86401.35000) - LOSS"
"Entry: SELL @ 2025-11-01 23:11:00 at 86050.65000 (Magic: 20240902)"
"Close: SL hit at 2025-11-01 23:11:15 (Entry: 86050.65000, Close: 86074.35000) - LOSS"
